VisitCode,Amount
XA-1220419,2600
XA-1255823,990
XA-1241481,1439
XA-1195801,195
XA-1074772,240
XA-1139241,100
XA-1185592,100
XA-1091939,9450
XA-1061814,850
XA-1180488,500
XA-1113247,920
XA-1071263,3570
XA-1246683,15949
XA-1122334,1800
XA-1068223,3470
XA-1143703,2690
XA-1174685,300
XA-1155877,250
XA-1071655,1000
XA-1088359,200
XA-1144748,100
XA-1267545,300
XA-1133543,1050
XA-1095100,300
XA-1212782,600
XA-1173790,1260
XA-1099041,800
XA-1068004,200
XA-1062968,5834
XA-1197987,3284
XA-1123109,4850
XA-1090421,200
XA-1157918,2560
XA-1090422,200
XA-1145889,2762
XA-1082781,2230
XA-1096312,1525
XA-1227332,600
XA-1220622,2175
XA-1155364,300
XA-1095299,981
XA-1146127,2190
XA-1124299,2190
XA-1190467,1600
XA-1183430,5778
XA-1093026,200
XA-1143175,5147
XA-1113130,2798
XA-1144251,2353
XA-1122105,4581
XA-1097008,980
XA-1179990,2250
XA-1142105,6933
XA-1120320,850
XA-1196399,980
XA-1150029,300
XA-1154463,3445
XA-1219158,3925
XA-1117023,1471
XA-1069029,850
XA-1235158,1103
XA-1122962,3825
XA-1186989,2350
XA-1211226,1500
XA-1219072,8125
XA-1212910,850
XA-1142058,6200
XA-1156596,300
XA-1192545,2275
XA-1153147,4175
XA-1068180,822
XA-1191851,4887
XA-1072017,850
XA-1146408,6850
XA-1123057,6775
XA-1255849,1938
XA-1087609,2483
XA-1138844,1750
XA-1150200,300
XA-1112167,850
XA-1135871,300
XA-1125391,973
XA-1132136,3353
XA-1132135,5078
XA-1221973,184
XA-1237703,3993
XA-1151359,123
XA-1119670,980
XA-1261798,2205
XA-1073955,61
XA-1119668,980
XA-1150874,300
XA-1251880,2000
XA-1190703,980
XA-1067946,5466
XA-1189305,11561
XA-1113859,6437
XA-1098194,8152
XA-1265829,3130
XA-1152869,2880
XA-1207251,1542
XA-1188788,1700
XA-1223857,2592
XA-1085740,4470
XA-1266587,2580
XA-1208723,3502
XA-1247576,4253
XA-1269577,860
XA-1249429,2435
XA-1079227,2737
XA-1233483,2085
XA-1103523,1555
XA-1231221,3838
XA-1258330,1788
XA-1199773,2226
XA-1210536,1433
XA-1267515,1707
XA-1237422,3015
XA-1258702,1250
XA-1241297,3220
XA-1229972,2571
XA-1261498,2978
XA-1252086,2030
XA-1195117,2635
XA-1110498,2043
XA-1170528,2970
XA-1127011,2490
XA-1132251,2850
XA-1202040,4993
XA-1067233,1880
XA-1264458,1605
XA-1144589,2306
XA-1252203,1965
XA-1266076,2333
XA-1223044,7578
XA-1171594,7000
XA-1239418,1850
XA-1233961,2850
XA-1186970,2913
XA-1257264,4477
XA-1174247,3216
XA-1140875,2545
XA-1207534,500
XA-1188715,2600
XA-1224664,2871
XA-1264310,2805
XA-1234336,2558
XA-1246383,1580
XA-1145425,2138
XA-1143646,2075
XA-1227101,1200
XA-1222107,2400
XA-1193805,2335
XA-1262698,2943
XA-1196147,2710
XA-1170302,2500
XA-1235187,2938
XA-1225173,2853
XA-1269074,2690
XA-1204280,6600
XA-1223001,2270
XA-1157247,2280
XA-1141743,1776
XA-1149100,3311
XA-1195648,2737
XA-1211906,2550
XA-1183350,2411
XA-1248197,2110
XA-1263745,2978
XA-1237553,1488
XA-1101892,2850
XA-1254308,1100
XA-1259772,2600
XA-1160419,2770
XA-1108735,5068
XA-1253328,2983
XA-1266305,3510
XA-1217262,2650
XA-1249444,3285
XA-1231353,1350
XA-1098025,2000
XA-1160212,2468
XA-1121290,1570
XA-1253727,1520
XA-1238423,3263
XA-1254597,1345
XA-1107678,2380
XA-1242273,2053
XA-1256592,2590
XA-1195237,2800
XA-1228868,2206
XA-1110911,2485
XA-1110563,1918
XA-1178696,2435
XA-1233486,1038
XA-1231312,6050
XA-1222547,1650
XA-1065183,2285
XA-1175474,1928
XA-1194526,2720
XA-1254586,1663
XA-1125174,3098
XA-1109509,2200
XA-1265655,2800
XA-1208511,2748
XA-1091989,1090
XA-1223045,1605
XA-1234763,2113
XA-1238866,1038
XA-1209420,2575
XA-1149963,8302
XA-1253658,1538
XA-1197711,3670
XA-1131910,2988
XA-1091987,2900
XA-1264406,1375
XA-1213735,4730
XA-1235696,1553
XA-1231360,1885
XA-1155402,4915
XA-1205862,2680
XA-1254306,1980
XA-1249024,1188
XA-1200587,3238
XA-1177045,850
XA-1205122,2103
XA-1134520,2943
XA-1147401,2166
XA-1148829,1480
XA-1191734,1040
XA-1249743,2376
XA-1266437,2809
XA-1229315,1915
XA-1235587,2695
XA-1248424,4220
XA-1191733,3000
XA-1216952,850
XA-1089173,2725
XA-1230432,1600
XA-1232866,1830
XA-1252804,2145
XA-1244155,4125
XA-1200696,2350
XA-1110040,1725
XA-1101535,2305
XA-1226384,2875
XA-1225065,2740
XA-1087475,2720
XA-1239571,2511
XA-1229722,1475
XA-1234857,3000
XA-1227464,2020
XA-1256785,2595
XA-1200800,2460
XA-1184698,3270
XA-1199894,2931
XA-1108977,2836
XA-1132858,2221
XA-1248049,1910
XA-1148868,2755
XA-1143391,1965
XA-1263641,1610
XA-1107802,1830
XA-1258865,1790
XA-1265167,1750
XA-1233736,1976
XA-1230948,3205
XA-1122427,2995
XA-1149366,2650
XA-1200688,2330
XA-1205351,2953
XA-1237948,2953
XA-1131331,4125
XA-1132151,3103
XA-1265046,2661
XA-1203008,1925
XA-1122924,1980
XA-1193824,2850
XA-1172213,3613
XA-1074997,2688
XA-1134059,1306
XA-1261630,2864
XA-1113518,2976
XA-1225474,3875
XA-1241193,2910
XA-1249729,2038
XA-1235165,1840
XA-1214836,1850
XA-1089748,2969
XA-1220241,3413
XA-1235940,3759
XA-1248191,1813
XA-1253709,1480
XA-1127003,2505
XA-1214223,2650
XA-1262252,1663
XA-1229636,1394
XA-1111468,2220
XA-1085661,1716
XA-1128577,1730
XA-1112427,1667
XA-1201730,2270
XA-1128409,4128
XA-1081146,2000
XA-1068286,762
XA-1164042,2490
XA-1145089,1000
XA-1195926,2546
XA-1090513,1820
XA-1099284,500
XA-1131928,3520
XA-1085606,1682
XA-1261745,3100
XA-1080775,4900
XA-1080643,2960
XA-1248499,1662
XA-1187086,2563
XA-1191280,3726
XA-1110411,2464
XA-1067349,1903
XA-1131787,2278
XA-1178300,1320
XA-1112500,2940
XA-1192128,2072
XA-1176445,760
XA-1077732,1000
XA-1093630,2186
XA-1186383,250
XA-1236834,1408
XA-1116538,2310
XA-1203978,1608
XA-1112477,1300
XA-1239842,690
XA-1237565,2264
XA-1141680,900
XA-1084082,1250
XA-1178738,1095
XA-1077169,1590
XA-1232517,300
XA-1158695,2570
XA-1104055,1642
XA-1117391,2330
XA-1170021,302
XA-1199268,2160
XA-1268560,860
XA-1100337,2166
XA-1092652,1900
XA-1094922,4105
XA-1097925,3800
XA-1155408,1686
XA-1168833,1434
XA-1203296,1970
XA-1118921,2046
XA-1178529,2300
XA-1076435,1570
XA-1141000,896
XA-1144133,960
XA-1164030,1975
XA-1210478,500
XA-1194489,2856
XA-1123827,4525
XA-1093632,2425
XA-1125781,2292
XA-1246146,1500
XA-1061269,1558
XA-1126480,1916
XA-1115127,2846
XA-1066349,1800
XA-1197177,1944
XA-1098764,1500
XA-1064768,1125
XA-1186650,900
XA-1159179,1760
XA-1117398,2310
XA-1097298,1900
XA-1259552,100
XA-1093947,1700
XA-1112976,3130
XA-1160207,2484
XA-1201472,2680
XA-1241740,2800
XA-1061159,2952
XA-1119863,2382
XA-1112426,1800
XA-1076637,2792
XA-1097304,1700
XA-1126613,2852
XA-1264517,2710
XA-1155701,2900
XA-1212595,500
XA-1147535,2292
XA-1230007,450
XA-1066573,300
XA-1064945,300
XA-1081707,750
XA-1065239,500
XA-1105166,2520
XA-1090039,4226
XA-1183641,1938
XA-1206775,3000
XA-1134776,1552
XA-1228873,1860
XA-1100477,800
XA-1179687,1100
XA-1113618,2400
XA-1248716,1614
XA-1202057,1472
XA-1123181,1372
XA-1062496,1400
XA-1258552,2970
XA-1207783,2386
XA-1103709,2318
XA-1061888,1570
XA-1214270,1868
XA-1267413,1300
XA-1086910,5978
XA-1084784,4914
XA-1219825,5300
XA-1235212,1000
XA-1188683,2200
XA-1186744,2850
XA-1244713,1345
XA-1082284,1600
XA-1197015,2086
XA-1096252,1606
XA-1202557,1320
XA-1121505,9020
XA-1098987,2600
XA-1126583,500
XA-1131786,2984
XA-1194280,1400
XA-1252639,790
XA-1084212,2850
XA-1235634,1092
XA-1266775,1640
XA-1068917,1610
XA-1122481,2126
XA-1148669,650
XA-1202546,2072
XA-1255909,2926
XA-1111225,1970
XA-1179756,2040
XA-1078904,3160
XA-1072415,1438
XA-1202045,2196
XA-1092829,2420
XA-1098893,1402
XA-1228881,1884
XA-1100296,800
XA-1178401,1940
XA-1213322,3276
XA-1212798,1780
XA-1132026,2000
XA-1066866,1100
XA-1101142,650
XA-1227978,2125
XA-1228883,1798
XA-1078907,1700
XA-1111369,1904
XA-1183642,500
XA-1252910,2320
XA-1221330,3530
XA-1230552,1050
XA-1079307,3378
XA-1072408,2028
XA-1107167,1190
XA-1115435,1915
XA-1097449,1656
XA-1266516,700
XA-1085002,2770
XA-1062492,1400
XA-1072907,694
XA-1062088,500
XA-1123184,2118
XA-1103707,1124
XA-1264267,1500
XA-1209562,2262
XA-1179685,1490
XA-1062128,1240
XA-1113220,1000
XA-1099776,300
XA-1245042,3182
XA-1091438,5714
XA-1208357,2931
XA-1061574,750
XA-1219477,2350
XA-1098901,2585
XA-1211504,2590
XA-1072951,1570
XA-1201513,1990
XA-1117809,570
XA-1197076,3972
XA-1112141,3376
XA-1210367,3270
XA-1236070,5004
XA-1133078,4884
XA-1268030,4300
XA-1239250,5020
XA-1226756,3560
XA-1236313,3500
XA-1186731,5759
XA-1147591,5960
XA-1158265,4750
XA-1177307,3630
XA-1201750,2965
XA-1262618,2951
XA-1197033,4208
XA-1178828,1485
XA-1243909,500
XA-1259789,4660
XA-1173928,5000
XA-1266446,5190
XA-1238418,10295
XA-1268247,3010
XA-1208612,4100
XA-1132891,3754
XA-1256970,2525
XA-1221603,1837
XA-1190778,1230
XA-1183606,3340
XA-1264346,2515
XA-1249161,4223
XA-1236815,3805
XA-1211699,3330
XA-1256199,2483
XA-1191194,960
XA-1146625,2926
XA-1147627,4193
XA-1252419,4792
XA-1264721,2178
XA-1200097,5300
XA-1258651,1663
XA-1212608,1683
XA-1137201,3240
XA-1245604,5003
XA-1233195,19275
XA-1233704,4159
XA-1269248,2695
XA-1212610,4443
XA-1182517,1693
XA-1254688,3793
XA-1137123,2730
XA-1265754,4165
XA-1216123,980
XA-1266542,2215
XA-1219830,1480
XA-1181996,2807
XA-1268668,975
XA-1230000,3453
XA-1241263,980
XA-1233806,1603
XA-1133978,1050
XA-1246408,4108
XA-1170923,1605
XA-1254641,10518
XA-1234952,532
XA-1267739,6775
XA-1240500,1620
XA-1263435,2360
XA-1233226,5015
XA-1181442,3866
XA-1221292,3296
XA-1194921,3851
XA-1259369,1325
XA-1237997,1930
XA-1131557,3141
XA-1249555,1025
XA-1222005,7935
XA-1198995,4895
XA-1164034,1900
XA-1155055,4442
XA-1159997,2085
XA-1182920,4180
XA-1258631,3770
XA-1259781,1255
XA-1249550,1453
XA-1230865,5740
XA-1260518,1420
XA-1136261,2580
XA-1269185,1360
XA-1205700,6756
XA-1164070,5718
XA-1226260,4068
XA-1242189,1746
XA-1214973,2168
XA-1183601,3768
XA-1182923,2850
XA-1170738,4053
XA-1260729,4970
XA-1177579,4195
XA-1239775,2065
XA-1216016,4505
XA-1186439,1645
XA-1250870,4140
XA-1223652,4755
XA-1232393,1446
XA-1194699,4238
XA-1180872,3935
XA-1181446,6340
XA-1209978,3218
XA-1231848,5989
XA-1207976,9233
XA-1130925,3667
XA-1182922,3595
XA-1244757,2350
XA-1267506,2220
XA-1216470,8595
XA-1204388,4609
XA-1242194,1175
XA-1261732,3570
XA-1247693,1230
XA-1154193,6402
XA-1168568,5159
XA-1223807,1230
XA-1246457,950
XA-1224963,3285
XA-1181994,4793
XA-1146620,3728
XA-1197753,1590
XA-1233811,1480
XA-1237656,2335
XA-1215220,2580
XA-1206310,1164
XA-1224997,1793
XA-1255381,2322
XA-1215342,5644
XA-1221009,2755
XA-1230972,8180
XA-1231521,2000
XA-1255536,1975
XA-1244759,3993
XA-1179043,4175
XA-1218642,1708
XA-1250197,2347
XA-1268041,2215
XA-1258217,1440
XA-1165683,9594
XA-1221010,3150
XA-1139643,4955
XA-1192898,1650
XA-1221822,1985
XA-1166458,4722
XA-1147257,5293
XA-1200276,1425
XA-1234035,3665
XA-1249543,2302
XA-1217670,980
XA-1222905,4365
XA-1262081,1420
XA-1243694,2180
XA-1195587,4205
XA-1219115,4178
XA-1198910,5920
XA-1158371,2242
XA-1177252,3550
XA-1159605,3436
XA-1250212,4513
XA-1133578,1945
XA-1220449,3040
XA-1186902,3446
XA-1260341,4565
XA-1193268,2140
XA-1204346,1006
XA-1178290,4069
XA-1157543,5010
XA-1145756,5244
XA-1234681,3672
XA-1234072,5410
XA-1193100,3060
XA-1229912,4328
XA-1184150,5511
XA-1231625,4298
XA-1191307,3180
XA-1258215,1000
XA-1187262,3976
XA-1247485,5890
XA-1223801,4980
XA-1222973,2828
XA-1155231,3593
XA-1227774,1855
XA-1223810,2867
XA-1250887,2030
XA-1264146,4415
XA-1205469,5516
XA-1146776,1600
XA-1238377,3880
XA-1198220,2205
XA-1204121,1780
XA-1211908,3595
XA-1144021,3780
XA-1252185,500
XA-1224037,2255
XA-1232603,980
XA-1194823,450
XA-1269147,2050
XA-1207990,4510
XA-1183095,2950
XA-1147592,4580
XA-1211755,5690
XA-1155227,1960
XA-1155309,4370
XA-1186443,2168
XA-1212262,2280
XA-1264198,3871
XA-1140787,4150
XA-1261688,1465
XA-1212667,6683
XA-1242007,1365
XA-1242997,4090
XA-1235156,2543
XA-1182645,2693
XA-1192676,4412
XA-1257817,6665
XA-1214705,3746
XA-1252885,5510
XA-1230776,1890
XA-1241819,5510
XA-1182258,4171
XA-1224303,2630
XA-1148356,4248
XA-1264128,2011
XA-1169266,9611
XA-1232841,3118
XA-1223813,3370
XA-1260887,903
XA-1171908,4011
XA-1243383,700
XA-1225521,630
XA-1215120,2048
XA-1227724,3722
XA-1215009,6694
XA-1228302,960
XA-1261487,5421
XA-1259292,1419
XA-1220585,5050
XA-1258106,4960
XA-1168428,3282
XA-1244018,5958
XA-1240396,3721
XA-1160974,2215
XA-1236456,2542
XA-1194142,5260
XA-1255166,2375
XA-1157807,4999
XA-1234592,3530
XA-1151684,3635
XA-1209950,3680
XA-1216837,2726
XA-1190633,2351
XA-1264361,1520
XA-1191577,3990
XA-1164632,3615
XA-1253118,2565
XA-1202530,2170
XA-1185704,1693
XA-1185251,4428
XA-1240650,5188
XA-1233383,5383
XA-1156023,3768
XA-1170664,4529
XA-1237388,2725
XA-1207740,3670
XA-1211443,4155
XA-1208024,4870
XA-1226601,3710
XA-1264396,1400
XA-1226257,4138
XA-1265671,1220
XA-1135684,3286
XA-1208107,2710
XA-1242068,1742
XA-1225765,1280
XA-1196451,2270
XA-1161316,3976
XA-1231964,784
XA-1212149,4678
XA-1251699,3820
XA-1211134,2400
XA-1231650,3761
XA-1207019,6816
XA-1248783,4100
XA-1154051,4518
XA-1189742,1280
XA-1175628,7615
XA-1208698,1340
XA-1186912,4408
XA-1167814,3850
XA-1219213,4420
XA-1154059,2102
XA-1236994,2860
XA-1189527,2938
XA-1208596,2485
XA-1259388,1880
XA-1211462,3542
XA-1177621,3938
XA-1252118,3180
XA-1135255,3338
XA-1172703,2650
XA-1238701,3730
XA-1265973,5030
XA-1226757,4070
XA-1225520,630
XA-1215245,980
XA-1187454,4250
XA-1130906,3781
XA-1199071,5128
XA-1222435,2330
XA-1229894,3695
XA-1220642,2965
XA-1194140,3695
XA-1155536,2764
XA-1248888,5580
XA-1222990,2192
XA-1207670,5880
XA-1162523,3453
XA-1139688,8826
XA-1246189,2542
XA-1251981,4348
XA-1261227,4082
XA-1197032,2013
XA-1255729,3228
XA-1257427,4796
XA-1130898,3323
XA-1226514,2452
XA-1205067,2390
XA-1220647,3000
XA-1155355,10498
XA-1243217,3750
XA-1230819,3646
XA-1151811,5518
XA-1254326,600
XA-1209881,4249
XA-1263754,2000
XA-1212763,3647
XA-1269652,1840
XA-1226270,3685
XA-1134491,2496
XA-1147412,5192
XA-1212178,5460
XA-1220639,2134
XA-1219275,1280
XA-1245933,5085
XA-1197037,2975
XA-1234595,5303
XA-1263932,4262
XA-1204857,1610
XA-1237245,2655
XA-1241611,4427
XA-1214142,4311
XA-1159750,4500
XA-1239479,4980
XA-1263583,3735
XA-1250156,1508
XA-1244231,6824
XA-1214701,4252
XA-1160506,4410
XA-1188731,4646
XA-1266718,1375
XA-1233386,5340
XA-1269527,2670
XA-1223270,5128
XA-1181971,4396
XA-1134626,2668
XA-1247496,1480
XA-1161802,4134
XA-1261235,4558
XA-1149675,6947
XA-1224386,2550
XA-1251191,2757
XA-1223934,1960
XA-1236944,2634
XA-1257160,1480
XA-1224685,3067
XA-1224246,563
XA-1150094,2186
XA-1254529,1125
XA-1084742,1650
XA-1255015,6571
XA-1229135,5811
XA-1103128,2186
XA-1081584,1693
XA-1181699,7303
XA-1071634,2070
XA-1220905,4613
XA-1071850,4671
XA-1216581,3115
XA-1236839,4905
XA-1229597,3861
XA-1224520,2480
XA-1107847,1678
XA-1175670,2008
XA-1230012,2338
XA-1096057,2460
XA-1234878,1348
XA-1060958,1330
XA-1132460,9982
XA-1255335,3632
XA-1239462,3180
XA-1090938,4954
XA-1119390,1640
XA-1217013,1884
XA-1174562,368
XA-1064765,1855
XA-1064312,3833
XA-1104253,1990
XA-1268104,1213
XA-1239666,1555
XA-1230655,1890
XA-1206907,3731
XA-1231302,4050
XA-1249907,4433
XA-1221082,4244
XA-1078495,6134
XA-1124745,3618
XA-1168548,2905
XA-1179053,2168
XA-1217572,3593
XA-1223378,1660
XA-1114323,3796
XA-1143367,1348
XA-1167071,1785
XA-1100957,5111
XA-1261145,4067
XA-1087521,3663
XA-1148874,6487
XA-1120518,3934
XA-1181498,3019
XA-1223377,2832
XA-1261727,3455
XA-1100939,3227
XA-1064789,500
XA-1233921,2754
XA-1209400,3768
XA-1078101,1950
XA-1126039,1996
XA-1089523,1735
XA-1153777,4377
XA-1136014,2516
XA-1193678,3517
XA-1255716,7395
XA-1190334,980
XA-1070084,3764
XA-1193886,2911
XA-1091302,1745
XA-1260390,2648
XA-1236581,3019
XA-1110617,4632
XA-1244372,5173
XA-1191827,3333
XA-1223896,5088
XA-1226066,3081
XA-1207189,2198
XA-1216539,2510
XA-1221121,4183
XA-1211959,3183
XA-1088382,3241
XA-1191868,3183
XA-1247642,3385
XA-1247273,3524
XA-1207742,1125
XA-1072447,2235
XA-1094731,3769
XA-1070509,2580
XA-1115023,2367
XA-1210683,123
XA-1214061,5853
XA-1224495,1418
XA-1178301,4943
XA-1156494,4588
XA-1124938,7745
XA-1161930,3010
XA-1077052,2380
XA-1150233,1348
XA-1217006,2980
XA-1238636,2663
XA-1186714,5345
XA-1083864,2852
XA-1244666,1915
XA-1120338,9390
XA-1217336,1862
XA-1168981,3230
XA-1221401,2855
XA-1061443,2958
XA-1221508,2380
XA-1180789,1723
XA-1178567,1568
XA-1072857,2355
XA-1172101,4588
XA-1104828,3561
XA-1196498,3523
XA-1135637,6211
XA-1147522,2771
XA-1229366,1480
XA-1142940,7371
XA-1063236,4574
XA-1174366,5699
XA-1105097,4735
XA-1261279,1742
XA-1233927,4183
XA-1181676,4016
XA-1173358,980
XA-1129109,4961
XA-1191825,1855
XA-1074047,1050
XA-1145356,7026
XA-1260211,3230
XA-1129840,3871
XA-1095337,2984
XA-1229120,1960
XA-1071154,3130
XA-1182499,3500
XA-1180894,2833
XA-1100709,3626
XA-1124718,2065
XA-1136697,1802
XA-1079196,1418
XA-1234272,4383
XA-1135342,3793
XA-1218149,4476
XA-1191778,2831
XA-1229363,1480
XA-1265574,2540
XA-1260836,3091
XA-1137193,2848
XA-1118857,6490
XA-1107753,4975
XA-1234826,6018
XA-1079283,3230
XA-1224292,2506
XA-1218295,3210
XA-1141035,1787
XA-1154399,1400
XA-1208687,1000
XA-1254506,3581
XA-1169124,3595
XA-1074573,4778
XA-1213698,4379
XA-1111969,3773
XA-1100849,1480
XA-1225845,4448
XA-1207609,2396
XA-1229117,4275
XA-1088217,1873
XA-1207996,6522
XA-1184189,1368
XA-1175481,4134
XA-1202552,3458
XA-1107543,1230
XA-1142154,3558
XA-1092354,980
XA-1082039,4119
XA-1158356,5510
XA-1261796,2930
XA-1225856,2241
XA-1261269,1893
XA-1191936,3522
XA-1154037,3508
XA-1242724,4659
XA-1184469,4263
XA-1185866,4043
XA-1259478,3319
XA-1161998,2418
XA-1081818,2730
XA-1247418,7668
XA-1251747,5098
XA-1198439,2120
XA-1202918,3817
XA-1180719,3043
XA-1144738,3506
XA-1222068,2980
XA-1182885,6576
XA-1255686,2492
XA-1230347,2388
XA-1217190,5049
XA-1247343,4019
XA-1173161,2793
XA-1114932,5405
XA-1077767,3563
XA-1143233,1355
XA-1111232,3535
XA-1075464,980
XA-1083450,2723
XA-1191885,2582
XA-1185833,5419
XA-1086990,2278
XA-1084210,4093
XA-1161346,1608
XA-1083345,1490
XA-1229234,3225
XA-1119939,3164
XA-1080736,1645
XA-1167175,1953
XA-1200547,2230
XA-1128853,4168
XA-1219321,3907
XA-1221239,2168
XA-1183412,5739
XA-1182518,3380
XA-1207738,2355
XA-1078025,2355
XA-1117760,2520
XA-1107991,3626
XA-1065998,2402
XA-1117235,1610
XA-1165709,6968
XA-1254512,1848
XA-1256085,3288
XA-1200066,3742
XA-1178434,1485
XA-1202307,1600
XA-1188834,1780
XA-1079580,2050
XA-1119182,3060
XA-1263731,3767
XA-1064773,1168
XA-1253897,3333
XA-1161999,3091
XA-1254901,3958
XA-1228761,1420
XA-1114916,1605
XA-1064317,6336
XA-1120504,3498
XA-1166111,5751
XA-1246898,4625
XA-1235126,2811
XA-1152585,1230
XA-1260355,2633
XA-1099223,5134
XA-1148966,3803
XA-1118870,1348
XA-1198722,3444
XA-1061465,2755
XA-1264362,2980
XA-1256261,3798
XA-1103138,1795
XA-1142826,4920
XA-1176787,2993
XA-1221322,3926
XA-1121392,980
XA-1187467,6999
XA-1134706,3483
XA-1186877,5490
XA-1144733,3958
XA-1208210,6399
XA-1256087,2795
XA-1178860,2168
XA-1124714,1485
XA-1190312,5671
XA-1088963,2740
XA-1072983,3445
XA-1203051,3756
XA-1180968,1605
XA-1233501,3808
XA-1152620,7211
XA-1249851,6205
XA-1116827,1230
XA-1146629,2963
XA-1220153,5531
XA-1104062,5967
XA-1138566,3164
XA-1073942,4911
XA-1220976,4958
XA-1228485,500
XA-1063167,5214
XA-1192393,1867
XA-1181440,4439
XA-1191831,3084
XA-1200118,2641
XA-1210756,2750
XA-1252823,4323
XA-1196025,2293
XA-1181820,5621
XA-1221021,3105
XA-1156114,3068
XA-1261633,5348
XA-1133339,8661
XA-1249968,6744
XA-1223379,4426
XA-1144468,3668
XA-1193610,2983
XA-1205802,980
XA-1074325,6058
XA-1244529,2631
XA-1138444,1110
XA-1202921,2580
XA-1233797,3811
XA-1216570,1600
XA-1151903,6147
XA-1230406,1480
XA-1126794,1780
XA-1171389,3413
XA-1149731,3394
XA-1262310,1668
XA-1260306,1105
XA-1240470,2428
XA-1110247,1818
XA-1087182,2508
XA-1234589,2780
XA-1114299,4038
XA-1260429,6700
XA-1134367,2313
XA-1083857,3170
XA-1255340,980
XA-1263594,4596
XA-1170858,2143
XA-1092261,7527
XA-1140834,1200
XA-1096061,2773
XA-1196208,5699
XA-1111861,3126
XA-1061462,2530
XA-1200549,3544
XA-1077048,3824
XA-1204074,3257
XA-1186749,5755
XA-1269063,1930
XA-1084558,2840
XA-1260626,3947
XA-1179182,4358
XA-1260202,7000
XA-1260202,2296
XA-1128820,2927
XA-1192389,4614
XA-1128301,3579
XA-1063656,3973
XA-1228819,3296
XA-1110538,3203
XA-1138445,1568
XA-1186140,2340
XA-1064435,2225
XA-1260402,4384
XA-1241957,1805
XA-1149083,2280
XA-1064717,1886
XA-1100611,5371
XA-1263060,6589
XA-1107743,4446
XA-1242212,3390
XA-1108827,3238
XA-1215339,3944
XA-1124677,4369
XA-1227112,2161
XA-1250293,1790
XA-1198440,2043
XA-1187549,2865
XA-1228758,1473
XA-1247625,1230
XA-1230634,2121
XA-1246303,2274
XA-1250643,1985
XA-1220278,3027
XA-1234052,2667
XA-1219726,3348
XA-1221238,1786
XA-1186856,2922
XA-1105927,2738
XA-1192395,3210
XA-1125884,6911
XA-1104825,4001
XA-1167954,7369
XA-1161929,2180
XA-1255521,3501
XA-1224306,4546
XA-1244827,2848
XA-1214281,3613
XA-1196299,7602
XA-1121141,3050
XA-1197781,2333
XA-1113481,1160
XA-1084244,3530
XA-1132264,4886
XA-1061882,3580
XA-1225843,2991
XA-1204299,2350
XA-1221613,4031
XA-1178796,3748
XA-1119166,2890
XA-1171715,1568
XA-1072824,3381
XA-1191824,4431
XA-1119373,7257
XA-1181113,6337
XA-1238896,1828
XA-1144636,980
XA-1136011,2450
XA-1176540,3321
XA-1065098,2343
XA-1175734,3125
XA-1253336,2507
XA-1235067,4444
XA-1184838,6589
XA-1119817,3622
XA-1104422,3558
XA-1214229,4819
XA-1244115,4146
XA-1219874,7461
XA-1196026,2305
XA-1225861,4089
XA-1221259,1930
XA-1188797,4379
XA-1236706,1455
XA-1221353,6925
XA-1182889,3893
XA-1121138,4184
XA-1186039,2368
XA-1206535,184
XA-1152107,5108
XA-1249605,1255
XA-1198140,1630
XA-1210444,5593
XA-1205942,3261
XA-1093192,1480
XA-1193694,4583
XA-1229603,4383
XA-1226103,1610
XA-1233836,7220
XA-1083631,2655
XA-1232470,2135
XA-1228288,3735
XA-1159915,4286
XA-1203017,5098
XA-1205075,1348
XA-1251251,2197
XA-1080253,2000
XA-1095188,1355
XA-1172487,1302
XA-1206513,5240
XA-1221405,3305
XA-1193695,1716
XA-1145528,2538
XA-1254153,311
XA-1077658,3011
XA-1180745,4480
XA-1084979,8876
XA-1154032,2168
XA-1147528,4014
XA-1198021,3267
XA-1071674,5320
XA-1102379,2767
XA-1135862,4241
XA-1213842,4226
XA-1102374,3114
XA-1207654,5191
XA-1156907,2573
XA-1111830,4848
XA-1075288,1170
XA-1111895,5924
XA-1235129,5378
XA-1113755,1348
XA-1116262,2515
XA-1141049,3180
XA-1100179,980
XA-1127928,4256
XA-1260751,980
XA-1096327,2164
XA-1077123,2118
XA-1261025,1180
XA-1196275,3581
XA-1229247,4163
XA-1208213,2855
XA-1262991,350
XA-1157683,1848
XA-1234603,3759
XA-1210590,5662
XA-1070969,7001
XA-1156340,5733
XA-1178746,1480
XA-1154127,980
XA-1137511,1105
XA-1238746,1818
XA-1067047,5333
XA-1093447,980
XA-1251875,4526
XA-1184240,2500
XA-1228627,5574
XA-1136806,4266
XA-1223664,4027
XA-1071930,6409
XA-1154265,2468
XA-1086773,5681
XA-1256516,3282
XA-1204801,3300
XA-1112740,6197
XA-1231501,1293
XA-1165540,2895
XA-1248310,3583
XA-1264576,4127
XA-1177860,4898
XA-1254657,1348
XA-1071371,4388
XA-1109752,3359
XA-1186437,980
XA-1136653,4561
XA-1220938,4690
XA-1191897,1470
XA-1082362,2480
XA-1062264,5044
XA-1211104,2068
XA-1072338,2819
XA-1100632,6050
XA-1227647,3934
XA-1222694,2480
XA-1104236,9184
XA-1153638,2598
XA-1090404,2451
XA-1092118,9351
XA-1133588,2795
XA-1233093,8406
XA-1200202,2083
XA-1069470,3230
XA-1231476,3911
